,y,wind_speed,wind_dir_sin,wind_dir_cos,solar_irradiance,temp,pressure,humidity,f_wind_speed,f_wind_dir_sin,f_wind_dir_cos,f_solar_irradiance,f_temp,f_pressure,f_humidity,setpoints,altitude,f_energy_upload,f_energy_15m,f_energy_15m_np,ds
2023-02-01 04:00:00,0.0,3.0993333333333335,-0.30270259863330573,0.9530850627203449,0.0,13.333333333333334,1017.51,57.02333333333334,2.8881921768188477,-0.017809422778518696,0.999841399653113,0.0,13.785234451293945,1017.6529541015625,54.59156036376953,500.0,-50.064590361171206,0.0,0.0,0.0,2023-02-01 04:00:00
2023-02-01 04:15:00,0.0,3.3597777777777775,0.12758394587554114,0.9918277757528405,0.0,13.384444444444444,1017.41,57.24777777777778,2.9358601570129395,0.0024888192280262534,0.9999969028846291,0.0,13.872663497924805,1017.636474609375,54.411903381347656,500.0,-46.76923739489651,,0.0,0.0,2023-02-01 04:15:00
2023-02-01 04:30:00,0.0,3.0044943820224717,0.3278775179757128,0.9447202407094315,0.0,14.048314606741572,1017.47,56.39090909090908,2.8359878063201904,0.03319153110309727,0.9994490093361602,0.0,14.136091232299805,1017.353759765625,53.86253356933594,500.0,-43.464974475111674,,0.0,0.0,2023-02-01 04:30:00
2023-02-01 04:45:00,0.0,1.7722222222222221,-0.21303038627497678,0.9770455744352636,0.0,13.828888888888887,1017.46,55.68555555555555,2.808575391769409,0.06338571792289373,0.997989103529392,0.0,14.08137321472168,1017.5393676757812,54.81017303466797,500.0,-40.156136026968205,,0.0,0.0,2023-02-01 04:45:00
2023-02-01 05:00:00,0.0,3.5447777777777776,-0.0648806425782701,0.9978930314510823,0.0,13.8,1017.425,53.06111111111111,2.9110267162323,0.00039481726292678765,0.9999999220596614,0.0,14.102333068847656,1017.2416381835938,54.483863830566406,500.0,-36.84629817171177,0.0,0.0,0.0,2023-02-01 05:00:00
2023-02-01 05:15:00,0.0,3.1156179775280903,-0.012915077400324533,0.9999165969098341,0.0,13.747191011235955,1017.44,54.61685393258426,2.8646678924560547,0.08795779661748208,0.9961242021024275,0.0,14.266829490661621,1017.2420043945312,53.70757293701172,500.0,-33.53852501967764,,0.0,0.0,2023-02-01 05:15:00
2023-02-01 05:30:00,0.0,3.359888888888889,0.09410831331851433,0.99556196460308,0.0,13.516666666666667,1017.435,57.09333333333333,2.6738991737365723,0.028363678462904402,0.9995976699372868,0.0,14.40036392211914,1016.9468994140625,54.60149383544922,500.0,-30.235536432001204,,0.0,0.0,2023-02-01 05:30:00
2023-02-01 05:45:00,0.0,4.416516853932584,0.5069367086943151,0.8619832790595042,0.0,14.001123595505616,1017.43,58.6247191011236,2.5678818225860596,-0.01997598670594532,0.99980046006947,0.0,14.462136268615723,1017.5957641601562,54.0601806640625,500.0,-26.939847452156055,,0.0,0.0,2023-02-01 05:45:00
2023-02-01 06:00:00,0.0,3.4901123595505616,0.5313985795180829,0.8471219213821372,0.0,13.704494382022473,1017.485,57.524719101123594,2.488006830215454,-0.04966252532128753,0.9987660554798168,0.0,14.296499252319336,1017.3399658203125,53.75672912597656,500.0,-23.653874702998664,0.0,0.0,0.0,2023-02-01 06:00:00
2023-02-01 06:15:00,0.0,3.677191011235955,0.3382452298157322,0.941058002732511,0.0,13.541573033707866,1017.53,56.20224719101124,2.397069215774536,-0.10084493726305228,0.9949021553039329,0.0,14.556903839111328,1017.6771850585938,53.21339416503906,500.0,-20.379997547157334,,0.0,0.0,2023-02-01 06:15:00
2023-02-01 06:30:00,0.0,3.4008988764044945,0.013089595571344441,0.999914327574007,0.0,13.370786516853933,1017.685,52.752808988764045,2.4658467769622803,-0.20747507624772904,0.9782403041870638,0.0,14.364235877990723,1017.3941650390625,53.694732666015625,500.0,-17.120625037609422,,0.0,0.0,2023-02-01 06:30:00
2023-02-01 06:45:00,0.0,3.417865168539326,-0.28786199512158056,0.9576719019396064,0.0,13.174157303370787,1017.87,51.55168539325843,2.4925434589385986,-0.21242431454835217,0.9771775225559902,0.0,14.17039680480957,1017.8547973632812,54.16474151611328,500.0,-13.878258503808572,,0.0,0.0,2023-02-01 06:45:00
2023-02-01 07:00:00,0.0,2.731333333333333,-0.12550638833544414,0.9920928114279393,0.0,13.482222222222223,1018.0550000000001,51.559999999999995,2.6905274391174316,-0.22980540991954365,0.9732365969134692,0.0,14.377693176269531,1017.735595703125,54.48834991455078,500.0,-10.65553869020636,0.0,0.0,0.0,2023-02-01 07:00:00
2023-02-01 07:15:00,-9.8125,2.570666666666667,-0.15815806725448367,0.9874138067509114,0.0,13.292222222222222,1018.2,52.804545454545455,2.5672898292541504,-0.2583146256616373,0.9660608439271764,0.0,14.200409889221191,1017.7743530273438,54.064781188964844,500.0,-7.455302013277318,,0.0,0.0,2023-02-01 07:15:00
2023-02-01 07:30:00,-19.625,3.377272727272727,0.009948212638374357,0.9999505153082835,0.0,13.792045454545455,1018.27,52.06818181818182,2.6489417552948,-0.21616794406320902,0.976356195227687,0.0,14.07275676727295,1017.9464721679688,54.987632751464844,500.0,-4.280636009698704,,0.0,0.0,2023-02-01 07:30:00
2023-02-01 07:45:00,-29.4375,3.276590909090909,0.08246033548969678,0.9965943473003078,0.0,13.94090909090909,1018.35,52.37613636363637,2.890686511993408,-0.2042192376673817,0.9789251774096698,0.0,14.280464172363281,1018.060302734375,54.943641662597656,500.0,-1.4476140224994605,,0.0,0.0,2023-02-01 07:45:00
2023-02-01 08:00:00,-39.25,2.933222222222222,0.06923414089062825,0.9976004379184767,13.966666666666667,13.664444444444444,1018.38,53.809999999999995,3.0880532264709473,-0.24319332479136596,0.9699778382916391,37.93795394897461,14.34260368347168,1018.1328735351562,54.759918212890625,500.0,1.9780526634583835,0.0,0.0,0.0,2023-02-01 08:00:00
2023-02-01 08:15:00,-69.4375,2.7044318181818183,0.13536972793559715,0.9907951537823761,57.30769230769231,14.026136363636363,1018.41,52.77272727272727,3.058194637298584,-0.2164886882110576,0.976285126321535,61.62409210205078,14.526835441589355,1018.2229614257812,54.290740966796875,500.0,5.054130277094705,,0.0,0.0,2023-02-01 08:15:00
2023-02-01 08:30:00,-99.625,3.093,0.014485726138606464,0.999895076364634,133.0632911392405,14.52,1018.5250000000001,51.525555555555556,3.076693296432495,-0.07768711205427428,0.9969777894319746,115.95889282226562,14.718347549438477,1018.2049560546875,54.06714630126953,500.0,8.088593701414055,,0.0,0.0,2023-02-01 08:30:00
2023-02-01 08:45:00,-129.8125,3.4092134831460674,0.16642455901778888,0.986054190273402,208.38805970149255,14.829213483146066,1018.47,51.43888888888889,3.137739419937134,0.1871033486059181,0.982340234817068,138.3403778076172,15.059814453125,1018.3684692382812,54.053077697753906,500.0,11.076138388617531,,0.0,0.0,2023-02-01 08:45:00
2023-02-01 09:00:00,-160.0,3.293,0.5694230059639092,0.8220446704887916,268.2112676056338,15.104444444444445,1018.415,51.215555555555554,2.7840073108673096,0.6753893307986507,0.7374613561694949,186.49159240722656,15.103317260742188,1018.4422607421875,52.74396514892578,500.0,14.010767213173345,0.0,0.0,0.0,2023-02-01 09:00:00
2023-02-01 09:15:00,-185.9375,2.972808988764045,0.21388293816160067,0.9768592983451408,326.67164179104475,15.729213483146069,1018.51,48.55505617977528,2.790226936340332,0.8773087034617874,0.47992649315306357,210.56832885742188,15.165454864501953,1018.5708618164062,53.43976593017578,500.0,16.885680307490578,,0.0,0.0,2023-02-01 09:15:00
2023-02-01 09:30:00,-211.875,2.555222222222222,0.6372895001106834,0.7706244825131597,385.6901408450704,16.2,1018.5999999999999,49.43333333333333,2.6459810733795166,0.8512901536964196,0.5246952203132085,253.45726013183594,15.331578254699707,1018.470947265625,53.05609893798828,500.0,19.693138152338463,,0.0,0.0,2023-02-01 09:30:00
2023-02-01 09:45:00,-237.8125,3.668314606741573,0.7597254483793047,0.6502439873500289,441.24242424242425,16.222471910112358,1018.59,48.96363636363637,2.5565261840820312,0.918728743591696,0.39488921952672207,295.53070068359375,15.721783638000488,1018.55029296875,52.602142333984375,500.0,22.42435976217768,,0.0,0.0,2023-02-01 09:45:00
