,f_humidity,f_wind_speed,f_solar_irradiance,f_wind_dir
2022-08-24 02:00:00,93.72467803955078,4.9858293533325195,0.0,116.20330047607422
2022-08-24 02:15:00,92.03640747070312,5.018977165222168,0.0,119.83755493164062
2022-08-24 02:30:00,91.63375091552734,4.9437432289123535,0.0,119.88526153564453
2022-08-24 02:45:00,90.20508575439453,4.959774017333984,0.0,146.37229919433594
2022-08-24 03:00:00,89.9450454711914,4.881207466125488,0.0,131.9276123046875
2022-08-24 03:15:00,87.42935180664062,5.020704746246338,0.0,171.4209747314453
2022-08-24 03:30:00,87.15492248535156,5.062644004821777,0.0,150.10427856445312
2022-08-24 03:45:00,85.9171142578125,4.978560924530029,0.0,136.38027954101562
2022-08-24 04:00:00,85.78385925292969,4.961042881011963,0.0,180.2353057861328
2022-08-24 04:15:00,87.90630340576172,5.20077657699585,0.0,141.0798797607422
2022-08-24 04:30:00,91.25212860107422,5.447775840759277,0.0,150.511962890625
2022-08-24 04:45:00,93.29263305664062,5.59293270111084,0.0,153.04466247558594
2022-08-24 05:00:00,96.72881317138672,5.955439567565918,0.0,126.079345703125
2022-08-24 05:15:00,95.59169006347656,5.625616073608398,0.0,131.71365356445312
2022-08-24 05:30:00,93.37850952148438,5.183189868927002,0.0,114.35677337646484
2022-08-24 05:45:00,92.74262237548828,5.009181499481201,0.0,108.66271209716797
2022-08-24 06:00:00,90.94677734375,4.625672340393066,0.0,128.96165466308594
2022-08-24 06:15:00,90.89830780029297,4.580423355102539,0.0,127.95886993408203
2022-08-24 06:30:00,90.18199920654297,4.497108459472656,0.0,128.9555206298828
2022-08-24 06:45:00,89.11521911621094,4.398847579956055,51.37379837036133,115.08309936523438
2022-08-24 07:00:00,87.93402862548828,4.4191508293151855,60.120399475097656,126.25875854492188
2022-08-24 07:15:00,87.3493881225586,4.545079231262207,86.67413330078125,111.18724822998047
2022-08-24 07:30:00,86.87474060058594,4.587766170501709,114.38349151611328,124.43412017822266
2022-08-24 07:45:00,85.57202911376953,4.6517486572265625,145.93785095214844,111.24681854248047
2022-08-24 08:00:00,84.7247085571289,4.813052177429199,191.771484375,76.71554565429688
2022-08-24 08:15:00,83.55187225341797,5.080806732177734,232.21388244628906,53.83810806274414
2022-08-24 08:30:00,80.62867736816406,5.527369499206543,281.11639404296875,38.053016662597656
2022-08-24 08:45:00,79.19193267822266,5.850048542022705,334.17144775390625,43.645503997802734
2022-08-24 09:00:00,77.83739471435547,6.2724175453186035,390.23004150390625,34.83964157104492
2022-08-24 09:15:00,76.76170349121094,6.661528587341309,448.8349304199219,18.595354080200195
2022-08-24 09:30:00,74.4062271118164,6.872467041015625,496.17425537109375,6.392330169677734
2022-08-24 09:45:00,73.73225402832031,7.178323745727539,561.5181274414062,0.17913493514060974
2022-08-24 10:00:00,71.85364532470703,7.342682838439941,623.0853881835938,-28.984729766845703
2022-08-24 10:15:00,74.88949584960938,7.897631645202637,643.0634155273438,-8.722145080566406
2022-08-24 10:30:00,75.91219329833984,8.408291816711426,669.2349243164062,-25.17200469970703
2022-08-24 10:45:00,79.69342041015625,8.928773880004883,702.4329833984375,7.063294410705566
2022-08-24 11:00:00,82.39653015136719,9.315499305725098,733.4125366210938,-32.48450469970703
2022-08-24 11:15:00,81.79061889648438,9.023314476013184,789.3812255859375,-18.51189422607422
2022-08-24 11:30:00,80.49329376220703,8.72282886505127,834.0846557617188,-17.084131240844727
2022-08-24 11:45:00,79.03343963623047,8.306785583496094,879.2568969726562,-37.05076217651367
2022-08-24 12:00:00,77.9379653930664,7.9560747146606445,915.0557250976562,-8.725435256958008
2022-08-24 12:15:00,77.52239227294922,7.972545623779297,922.7074584960938,-2.107590913772583
2022-08-24 12:30:00,77.48286437988281,8.109683990478516,936.6996459960938,-22.675886154174805
2022-08-24 12:45:00,76.26107788085938,8.216997146606445,932.0654296875,-8.627100944519043
2022-08-24 13:00:00,76.09747314453125,8.26589298248291,928.2537231445312,-20.666418075561523
2022-08-24 13:15:00,74.7317123413086,8.310017585754395,924.7555541992188,-26.72911262512207
2022-08-24 13:30:00,74.01504516601562,8.242610931396484,919.2289428710938,-0.09656734764575958
2022-08-24 13:45:00,74.04595184326172,8.088863372802734,915.8840942382812,-9.406855583190918
2022-08-24 14:00:00,73.27819061279297,8.12226390838623,895.23291015625,-36.501155853271484
2022-08-24 14:15:00,72.52845764160156,8.049809455871582,859.0114135742188,-29.101774215698242
2022-08-24 14:30:00,71.92642974853516,7.960896015167236,817.63720703125,-60.9152946472168
2022-08-24 14:45:00,70.92191314697266,8.000020027160645,768.3753662109375,-25.298370361328125
2022-08-24 15:00:00,70.32991790771484,7.957407474517822,727.0416870117188,-35.5632438659668
2022-08-24 15:15:00,70.71353912353516,7.972565650939941,682.9819946289062,-39.89441680908203
2022-08-24 15:30:00,69.41178894042969,8.0130615234375,634.2471313476562,-26.886518478393555
2022-08-24 15:45:00,70.74040222167969,8.0020112991333,581.6765747070312,-11.718318939208984
2022-08-24 16:00:00,69.86860656738281,7.9614057540893555,536.128173828125,-47.30318832397461
2022-08-24 16:15:00,73.49039459228516,8.15650749206543,477.8518981933594,-31.334012985229492
2022-08-24 16:30:00,77.51011657714844,8.478433609008789,432.3957214355469,-32.823577880859375
2022-08-24 16:45:00,80.84552001953125,8.758598327636719,374.2983093261719,-13.968388557434082
2022-08-24 17:00:00,85.13973999023438,8.926338195800781,322.379150390625,-6.266133785247803
2022-08-24 17:15:00,84.81108093261719,8.428034782409668,275.89208984375,-36.903812408447266
2022-08-24 17:30:00,84.8121566772461,7.866013050079346,228.9738311767578,-45.970619201660156
2022-08-24 17:45:00,84.58397674560547,7.341331958770752,188.15235900878906,-46.551395416259766
2022-08-24 18:00:00,84.79486846923828,6.736752986907959,155.1619873046875,-39.23509979248047
2022-08-24 18:15:00,85.25247192382812,6.6549835205078125,124.8800048828125,-14.082084655761719
2022-08-24 18:30:00,84.91963195800781,6.585208892822266,97.71513366699219,-9.171300888061523
2022-08-24 18:45:00,85.02933502197266,6.542209148406982,76.78069305419922,0.09905889630317688
2022-08-24 19:00:00,84.11133575439453,6.6741814613342285,65.80924987792969,-25.273597717285156
2022-08-24 19:15:00,84.25345611572266,6.532281398773193,52.3129768371582,-7.426407337188721
2022-08-24 19:30:00,85.27332305908203,6.429970741271973,0.0,14.78764820098877
2022-08-24 19:45:00,84.5289535522461,6.186435222625732,0.0,7.9615559577941895
2022-08-24 20:00:00,84.17310333251953,6.113765716552734,0.0,36.546852111816406
2022-08-24 20:15:00,83.0511703491211,6.042233467102051,0.0,32.54970932006836
2022-08-24 20:30:00,82.19593811035156,6.049469947814941,0.0,43.189422607421875
2022-08-24 20:45:00,81.88809204101562,6.068371295928955,0.0,24.961471557617188
2022-08-24 21:00:00,80.13164520263672,5.989902496337891,0.0,74.89286041259766
2022-08-24 21:15:00,80.2129135131836,6.060917377471924,0.0,58.86929702758789
2022-08-24 21:30:00,79.84686279296875,5.945950508117676,0.0,77.90174102783203
2022-08-24 21:45:00,78.39347076416016,6.046830654144287,0.0,64.10343933105469
2022-08-24 22:00:00,76.68679809570312,5.9508466720581055,0.0,76.12612915039062
2022-08-24 22:15:00,82.00627136230469,6.2063140869140625,0.0,87.4085922241211
2022-08-24 22:30:00,86.94628143310547,6.4034833908081055,0.0,91.98365020751953
2022-08-24 22:45:00,91.95599365234375,6.5488128662109375,0.0,107.95196533203125
2022-08-24 23:00:00,96.29991149902344,6.783635139465332,0.0,104.91020202636719
2022-08-24 23:15:00,94.9933090209961,6.490887641906738,0.0,114.51153564453125
2022-08-24 23:30:00,93.21929931640625,6.223954200744629,0.0,105.5015640258789
2022-08-24 23:45:00,91.8651123046875,5.847678184509277,0.0,118.21263122558594
2022-08-25 00:00:00,93.55001831054688,5.7116475105285645,0.0,45.50584030151367
2022-08-25 00:15:00,92.42253112792969,5.608855247497559,0.0,37.99558639526367
2022-08-25 00:30:00,91.78047180175781,5.4871721267700195,0.0,54.17879867553711
2022-08-25 00:45:00,90.21652221679688,5.559874534606934,0.0,61.2294807434082
2022-08-25 01:00:00,88.4640121459961,5.680351734161377,0.0,78.5809555053711
2022-08-25 01:15:00,87.5882339477539,5.619142055511475,0.0,82.82222747802734
2022-08-25 01:30:00,86.37261962890625,5.628866672515869,0.0,100.05062866210938
2022-08-25 01:45:00,85.6107177734375,5.682502269744873,0.0,107.71632385253906
2022-08-25 02:00:00,85.31141662597656,5.677673816680908,0.0,93.30452728271484
2022-08-25 02:15:00,85.11576843261719,5.746274471282959,0.0,113.70645904541016
2022-08-25 02:30:00,84.6343002319336,5.646330833435059,0.0,89.50702667236328
2022-08-25 02:45:00,84.885009765625,5.740793228149414,0.0,116.67434692382812
2022-08-25 03:00:00,84.25460052490234,5.767088890075684,0.0,100.56079864501953
2022-08-25 03:15:00,83.17729187011719,5.766921043395996,0.0,136.34725952148438
2022-08-25 03:30:00,83.17842102050781,5.8602800369262695,0.0,110.1965560913086
2022-08-25 03:45:00,82.02632141113281,5.976728439331055,0.0,125.9339370727539
2022-08-25 04:00:00,81.15264129638672,5.9982829093933105,0.0,113.67811584472656
2022-08-25 04:15:00,83.83047485351562,5.74717903137207,0.0,120.05126953125
2022-08-25 04:30:00,86.22845458984375,5.575263023376465,0.0,146.09762573242188
2022-08-25 04:45:00,88.58152770996094,5.403708457946777,0.0,153.80445861816406
2022-08-25 05:00:00,90.94432067871094,5.06704568862915,0.0,165.5796661376953
2022-08-25 05:15:00,89.1104507446289,4.99552583694458,0.0,150.94094848632812
2022-08-25 05:30:00,88.13932800292969,4.895572185516357,0.0,133.14854431152344
2022-08-25 05:45:00,87.19145965576172,4.833209991455078,0.0,111.21534729003906
2022-08-25 06:00:00,85.97970581054688,4.888472557067871,0.0,121.10014343261719
2022-08-25 06:15:00,85.38957214355469,4.969757080078125,0.0,118.93704986572266
2022-08-25 06:30:00,85.25482940673828,5.045357704162598,0.0,111.08478546142578
2022-08-25 06:45:00,84.60116577148438,5.198093414306641,44.58495330810547,87.67902374267578
2022-08-25 07:00:00,83.8554916381836,5.485579967498779,54.692623138427734,120.16999816894531
2022-08-25 07:15:00,82.63166809082031,5.482402801513672,78.00067901611328,94.1056900024414
2022-08-25 07:30:00,81.23005676269531,5.735211372375488,105.54658508300781,89.6906967163086
2022-08-25 07:45:00,80.17194366455078,5.784979820251465,142.600830078125,98.35370635986328
2022-08-25 08:00:00,79.6917724609375,5.870331764221191,184.56982421875,86.31472778320312
2022-08-25 08:15:00,78.46961975097656,6.209629058837891,236.11294555664062,79.58076477050781
2022-08-25 08:30:00,76.94790649414062,6.499425411224365,284.2572021484375,68.49302673339844
2022-08-25 08:45:00,76.71244812011719,6.873488903045654,328.5376281738281,41.391395568847656
2022-08-25 09:00:00,75.1307601928711,7.157970428466797,379.1378173828125,32.72511672973633
2022-08-25 09:15:00,74.39157104492188,7.472701549530029,449.9457092285156,18.608959197998047
2022-08-25 09:30:00,73.3232650756836,7.724804878234863,506.24713134765625,-5.9194488525390625
2022-08-25 09:45:00,71.94198608398438,7.9836649894714355,564.8557739257812,-4.947866439819336
2022-08-25 10:00:00,71.45443725585938,8.165430068969727,608.810546875,-9.705052375793457
2022-08-25 10:15:00,71.73343658447266,8.765311241149902,652.4421997070312,-4.752219200134277
2022-08-25 10:30:00,73.98514556884766,9.28617000579834,693.99169921875,-26.510663986206055
2022-08-25 10:45:00,75.42974090576172,9.823914527893066,729.1732177734375,-24.903636932373047
2022-08-25 11:00:00,76.5722885131836,10.441468238830566,745.0328369140625,-4.947093963623047
2022-08-25 11:15:00,75.27742004394531,10.082954406738281,797.782958984375,-1.9219732284545898
2022-08-25 11:30:00,75.42105102539062,9.803712844848633,853.5220947265625,-6.066704273223877
2022-08-25 11:45:00,73.92213439941406,9.467255592346191,903.6973876953125,-20.05424690246582
2022-08-25 12:00:00,73.158935546875,9.107623100280762,926.7759399414062,-22.911529541015625
2022-08-25 12:15:00,73.2026138305664,9.247200965881348,928.8721313476562,-33.13595199584961
2022-08-25 12:30:00,71.63448333740234,9.330570220947266,947.8884887695312,-23.364452362060547
2022-08-25 12:45:00,71.28565979003906,9.448660850524902,965.989501953125,-0.41479524970054626
2022-08-25 13:00:00,71.30606079101562,9.570669174194336,965.1392822265625,-17.0294132232666
2022-08-25 13:15:00,70.3724136352539,9.478813171386719,946.2691040039062,-21.07779312133789
2022-08-25 13:30:00,70.09439086914062,9.419856071472168,934.3961791992188,1.7140135765075684
2022-08-25 13:45:00,70.03919219970703,9.419659614562988,919.5706787109375,0.28683754801750183
2022-08-25 14:00:00,69.16046905517578,9.198081016540527,901.869140625,7.657121658325195
2022-08-25 14:15:00,69.14697265625,9.17399787902832,871.1766357421875,26.278059005737305
2022-08-25 14:30:00,69.01483917236328,9.175064086914062,837.2039794921875,11.456045150756836
2022-08-25 14:45:00,68.86013793945312,9.083340644836426,797.2555541992188,10.447870254516602
2022-08-25 15:00:00,69.3927230834961,8.969346046447754,767.03564453125,-3.8220038414001465
2022-08-25 15:15:00,69.32545471191406,8.95840072631836,730.2659301757812,-9.44458293914795
2022-08-25 15:30:00,69.2079849243164,8.980567932128906,680.7291259765625,1.0823609828948975
2022-08-25 15:45:00,69.7203598022461,9.043771743774414,631.5386962890625,26.465789794921875
2022-08-25 16:00:00,70.43048095703125,9.030106544494629,584.2301025390625,-0.35400092601776123
2022-08-25 16:15:00,72.13558197021484,9.148162841796875,537.1782836914062,2.0013060569763184
2022-08-25 16:30:00,74.8939437866211,9.171110153198242,490.2177734375,21.433025360107422
2022-08-25 16:45:00,76.87816619873047,9.196516036987305,436.4016418457031,10.51196002960205
2022-08-25 17:00:00,78.94197845458984,9.184375762939453,400.69384765625,49.0805549621582
2022-08-25 17:15:00,79.99475860595703,8.494043350219727,342.59906005859375,25.680429458618164
2022-08-25 17:30:00,79.4615478515625,7.938454627990723,278.6085205078125,12.90103816986084
2022-08-25 17:45:00,79.15190124511719,7.253037929534912,229.8061065673828,45.072696685791016
2022-08-25 18:00:00,78.7859115600586,6.4994215965271,180.43154907226562,27.1630859375
2022-08-25 18:15:00,80.75560760498047,6.114382743835449,145.3998565673828,-0.46041280031204224
2022-08-25 18:30:00,80.55181884765625,5.7262372970581055,110.67770385742188,47.13011169433594
2022-08-25 18:45:00,81.44271087646484,5.192805290222168,82.81707000732422,29.35135841369629
2022-08-25 19:00:00,81.32996368408203,4.756991386413574,60.73111343383789,52.621063232421875
2022-08-25 19:15:00,82.23468780517578,4.476571083068848,61.881404876708984,59.27449417114258
2022-08-25 19:30:00,83.3419418334961,4.227766990661621,0.0,90.60612487792969
2022-08-25 19:45:00,84.36821746826172,3.950256824493408,0.0,101.1083755493164
2022-08-25 20:00:00,84.25703430175781,3.7913362979888916,0.0,91.62261199951172
2022-08-25 20:15:00,83.51342010498047,3.86214017868042,0.0,82.24036407470703
2022-08-25 20:30:00,83.04267120361328,3.933445453643799,0.0,97.26101684570312
2022-08-25 20:45:00,82.48320770263672,3.8869011402130127,0.0,97.49568176269531
2022-08-25 21:00:00,81.23648071289062,3.8560893535614014,0.0,124.81273651123047
2022-08-25 21:15:00,80.41749572753906,3.966200828552246,0.0,131.463623046875
2022-08-25 21:30:00,79.14087677001953,4.084885120391846,0.0,120.98648071289062
2022-08-25 21:45:00,77.85455322265625,4.22066068649292,0.0,138.79779052734375
2022-08-25 22:00:00,77.50080108642578,4.3634257316589355,0.0,129.51724243164062
2022-08-25 22:15:00,79.11326599121094,4.352065563201904,0.0,143.3905029296875
2022-08-25 22:30:00,80.57820892333984,4.394980430603027,0.0,108.31118774414062
2022-08-25 22:45:00,82.77505493164062,4.392204284667969,0.0,145.1237335205078
2022-08-25 23:00:00,84.52320098876953,4.507625579833984,0.0,120.6186294555664
2022-08-25 23:15:00,82.46685028076172,4.394218444824219,0.0,121.14852142333984
2022-08-25 23:30:00,82.00492858886719,4.2003068923950195,0.0,119.84139251708984
2022-08-25 23:45:00,81.574951171875,4.184968948364258,0.0,154.1901397705078
2022-08-26 00:00:00,80.9781494140625,4.06679630279541,0.0,133.72080993652344
2022-08-26 00:15:00,80.18304443359375,4.04038667678833,0.0,140.76864624023438
2022-08-26 00:30:00,80.13274383544922,4.023172378540039,0.0,127.68567657470703
2022-08-26 00:45:00,80.05533599853516,3.857048749923706,0.0,111.54008483886719
2022-08-26 01:00:00,79.68091583251953,3.9256839752197266,0.0,129.2677001953125
2022-08-26 01:15:00,80.07848358154297,4.151449680328369,0.0,133.90499877929688
2022-08-26 01:30:00,79.80630493164062,4.273506164550781,0.0,153.2261962890625
2022-08-26 01:45:00,79.58135223388672,4.500376224517822,0.0,146.48849487304688
2022-08-26 02:00:00,79.07413482666016,4.770883083343506,0.0,126.99947357177734
2022-08-26 02:15:00,78.93626403808594,4.465267181396484,0.0,137.31680297851562
2022-08-26 02:30:00,77.19776153564453,4.22940731048584,0.0,150.88673400878906
2022-08-26 02:45:00,77.39486694335938,4.075028419494629,0.0,135.12286376953125
2022-08-26 03:00:00,76.4135513305664,3.828342914581299,0.0,140.74684143066406
2022-08-26 03:15:00,75.8959732055664,3.89680552482605,0.0,143.94004821777344
2022-08-26 03:30:00,76.17218780517578,3.7321670055389404,0.0,170.46978759765625
2022-08-26 03:45:00,76.86385345458984,3.601560354232788,0.0,127.91046905517578
2022-08-26 04:00:00,76.55218505859375,3.4937896728515625,0.0,127.30326080322266
2022-08-26 04:15:00,80.28315734863281,3.4323039054870605,0.0,153.09426879882812
2022-08-26 04:30:00,83.55156707763672,3.599748134613037,0.0,143.2280731201172
