,f_wind_speed,f_pressure,f_humidity,f_solar_irradiance,f_wind_dir
2023-03-07 13:30:00,2.4991836547851562,1015.1138305664062,78.5857162475586,856.103515625,101.06115513605114
2023-03-07 13:45:00,2.7077364921569824,1014.7247314453125,77.87578582763672,793.5653686523438,99.69276822878841
2023-03-07 14:00:00,2.7185511589050293,1014.7631225585938,78.04652404785156,757.946533203125,100.96368072912674
2023-03-07 14:15:00,2.578598976135254,1014.670166015625,78.12477111816406,734.5177001953125,105.09666820241394
2023-03-07 14:30:00,2.4944701194763184,1014.3401489257812,77.20718383789062,727.7909545898438,108.34962720887246
2023-03-07 14:45:00,2.4288265705108643,1013.9400024414062,76.85086059570312,784.8794555664062,106.97252497641665
2023-03-07 15:00:00,2.3979859352111816,1014.0336303710938,76.25479888916016,770.9082641601562,104.37330543992583
2023-03-07 15:15:00,2.2955849170684814,1014.048583984375,76.13837432861328,723.6317138671875,102.89772891303362
2023-03-07 15:30:00,2.119924306869507,1013.9979858398438,75.90000915527344,660.0357666015625,102.46057793153953
2023-03-07 15:45:00,1.8997735977172852,1013.8408203125,75.53086853027344,660.0950317382812,101.39017060652805
2023-03-07 16:00:00,1.6761994361877441,1013.9352416992188,74.66737365722656,609.0775756835938,100.23426012567366
2023-03-07 16:15:00,1.4745805263519287,1014.00146484375,75.19355773925781,570.0736083984375,98.06837191595113
2023-03-07 16:30:00,1.2580199241638184,1014.2113647460938,75.1363525390625,516.0802612304688,95.56417978355991
2023-03-07 16:45:00,1.0628738403320312,1013.9120483398438,76.17146301269531,441.07672119140625,87.51504616655238
2023-03-07 17:00:00,1.0898044109344482,1014.1065673828125,77.2823257446289,349.4483947753906,85.27266813929131
2023-03-07 17:15:00,1.0149657726287842,1014.2965087890625,77.47417449951172,296.17626953125,86.61607190383943
2023-03-07 17:30:00,0.9844633936882019,1014.2584838867188,78.89619445800781,269.9747314453125,86.16498699922344
2023-03-07 17:45:00,0.9347522854804993,1014.3916015625,78.76933288574219,222.57888793945312,84.50114036963036
2023-03-07 18:00:00,1.073464035987854,1014.51318359375,79.71125030517578,156.6071014404297,88.69088867655569
2023-03-07 18:15:00,1.1032936573028564,1014.322021484375,80.82379913330078,121.7645034790039,89.0676507357643
2023-03-07 18:30:00,1.1233241558074951,1014.1471557617188,81.32136535644531,89.60942840576172,83.9755226071927
2023-03-07 18:45:00,1.1700862646102905,1014.3855590820312,83.5511474609375,44.51673126220703,80.23824062989443
2023-03-07 19:00:00,1.1408575773239136,1014.396484375,83.72013092041016,0.0,75.04149859884996
2023-03-07 19:15:00,1.3077716827392578,1014.4536743164062,83.31736755371094,0.0,67.78755214017617
2023-03-07 19:30:00,1.4973349571228027,1014.4180297851562,83.78866577148438,0.0,64.13265151692751
2023-03-07 19:45:00,1.7981226444244385,1014.66650390625,83.33374786376953,0.0,58.67603815152668
2023-03-07 20:00:00,2.011873722076416,1014.7655029296875,82.6557846069336,0.0,53.46991368631633
2023-03-07 20:15:00,1.9808552265167236,1014.8106689453125,82.35885620117188,0.0,52.12451672008501
2023-03-07 20:30:00,1.8013746738433838,1015.2299194335938,81.9161376953125,0.0,43.73049278971621
2023-03-07 20:45:00,1.6617798805236816,1015.1489868164062,81.5446548461914,0.0,34.5919080614901
2023-03-07 21:00:00,1.5746312141418457,1015.459716796875,81.89654541015625,0.0,32.621902222924334
2023-03-07 21:15:00,1.584089994430542,1015.6954956054688,81.65522003173828,0.0,33.07991941659052
2023-03-07 21:30:00,1.6482739448547363,1015.91162109375,80.99421691894531,0.0,31.866324741147785
2023-03-07 21:45:00,1.688002109527588,1016.032470703125,81.48075866699219,0.0,26.98514854194299
2023-03-07 22:00:00,1.606318712234497,1015.9637451171875,81.51639556884766,0.0,28.984374601765396
2023-03-07 22:15:00,1.8035941123962402,1016.2401123046875,81.27423095703125,0.0,30.108477211909562
2023-03-07 22:30:00,1.9263911247253418,1016.5028686523438,81.67776489257812,0.0,26.620438806364163
2023-03-07 22:45:00,1.8921136856079102,1016.4196166992188,81.60372924804688,0.0,25.064933182038374
2023-03-07 23:00:00,2.0490713119506836,1016.11669921875,82.19536590576172,0.0,26.141132114635592
2023-03-07 23:15:00,1.926072359085083,1016.1396484375,82.51992797851562,0.0,27.670937281354984
2023-03-07 23:30:00,2.0036211013793945,1016.1712646484375,82.11666870117188,0.0,25.509425159711327
2023-03-07 23:45:00,2.048649787902832,1015.9860229492188,82.42424011230469,0.0,29.084479019966846
2023-03-08 00:00:00,2.4138357639312744,1015.26806640625,73.49221801757812,0.0,28.886626606596497
2023-03-08 00:15:00,2.314605474472046,1015.2918701171875,73.65251159667969,0.0,26.828906132766765
2023-03-08 00:30:00,2.3749613761901855,1015.369140625,74.91551208496094,0.0,32.19761642176759
2023-03-08 00:45:00,2.2474915981292725,1015.2940673828125,75.61514282226562,0.0,29.540333021844866
2023-03-08 01:00:00,2.006573438644409,1015.372314453125,76.66624450683594,0.0,26.311799005451153
2023-03-08 01:15:00,2.095803737640381,1015.2435302734375,76.55116271972656,0.0,28.11755782901585
2023-03-08 01:30:00,2.2639002799987793,1015.2444458007812,76.76144409179688,0.0,27.1980148751797
2023-03-08 01:45:00,2.397102117538452,1015.0303955078125,76.16026306152344,0.0,27.51542978443987
2023-03-08 02:00:00,2.4625961780548096,1015.0147705078125,76.6463623046875,0.0,30.52989019121987
2023-03-08 02:15:00,2.536081075668335,1015.052978515625,76.599853515625,0.0,24.61594893758208
2023-03-08 02:30:00,2.5796256065368652,1014.8829956054688,75.84197998046875,0.0,23.59951877982837
2023-03-08 02:45:00,2.646153688430786,1014.984375,76.09171295166016,0.0,22.50832510577234
2023-03-08 03:00:00,2.6805527210235596,1014.9264526367188,75.57774353027344,0.0,23.800271328494485
2023-03-08 03:15:00,2.6069552898406982,1014.8358764648438,75.3223876953125,0.0,23.977288378447597
